puma,Rating07,Rating13,RatingChange07-13,shape_leng,shape_area,geometry
3701,4.1923076923076925,4.357142857142857,1.039318479685452,53227.1443756,97928517.6979,"POLYGON ((1012885.033996583 268830.4841918442, 1012900.378601076 268355.2587890174, 1012886.356201172 268268.1561889135, 1012831.100585939 267992.067199649, 1012757.396240235 267568.2753905755, 1012732.120788575 267411.7927855908, 1012716.100585938 267303.942199661, 1012714.820800781 267290.6119994632, 1012711.283996578 267270.9631957441, 1012703.941589356 267219.6510009223, 1012685.844787597 267050.4089965277, 1012681.057800292 266960.1893920433, 1012699.548583985 266676.5679931144, 1012726.549987794 266416.2435912526, 1012806.910583497 265660.8056029753, 1012884.07598877 264877.6542357861, 1012794.325195314 264509.6235961354, 1012711.671386718 264325.5391845173, 1012650.063781739 264168.8828124502, 1012639.532592774 264134.3223876445, 1012535.792785642 263793.8931884196, 1012516.323791504 263731.0455932147, 1012485.405395509 263646.0130004293, 1012377.010192873 263347.7984008227, 1012114.369384766 262645.3591918426, 1012075.976989748 262542.675598085, 1012005.282592769 262371.4992064868, 1011980.283386231 262320.1871947662, 1011960.629394534 262280.2302245574, 1011976.295593261 262275.0610351036, 1012197.601196289 262227.4465941878, 1012624.197998048 262119.8317870566, 1012686.956787111 262104.6221923303, 1012762.924621583 262088.1423949725, 1012818.062194827 262075.5441893974, 1012836.582397459 262072.1647948698, 1012862.796386719 262065.5405883241, 1013018.777221679 262026.1343993625, 1013260.538391112 261958.3591918412, 1013372.084594729 261914.2001952558, 1013412.194396975 261941.2543944796, 1013859.677185056 261838.8237914496, 1013867.991394043 261821.6632079579, 1014177.8526001 261743.9075927235, 1014443.590393069 261677.9263915484, 1014708.688598634 261611.9128417493, 1014971.624389649 261545.9978026797, 1015108.497192385 261514.5311889131, 1015289.352600098 261467.5960082522, 1015334.054382327 261455.9948119525, 1015481.862792969 261490.4169921376, 1015482.770996096 261448.8634032724, 1015484.326599122 261377.7138060984, 1015472.269592281 261289.0888060993, 1015468.709594728 261264.6431884242, 1015466.803588868 261244.2528075665, 1015462.600585938 261071.8975829548, 1015460.127197266 261053.6791991689, 1015456.019592285 261041.648193306, 1015446.622985841 261029.2499999541, 1015432.554992678 261018.6791991686, 1015438.072021485 260933.1315917437, 1015442.20739746 260908.4630126405, 1015451.275390625 260844.3782348029, 1015477.708984376 260808.118591262, 1015788.04638672 260090.9581908653, 1015822.596801756 259872.57580561, 1015834.106201172 259766.5592040494, 1015842.622985842 259655.9000243616, 1015865.018188477 259495.3981933085, 1015296.04602051 258824.7760009209, 1015201.118225098 258547.3424071762, 1015156.213623047 258408.6351928176, 1015069.793395997 258155.3518065835, 1014845.3381958 257493.7847899953, 1015050.213195801 257269.1495971124, 1015064.612792967 257253.3586425258, 1015228.605041505 257073.5297851067, 1015266.210021974 257032.2927855904, 1015243.273986816 257001.6793822719, 1015132.677001953 256884.8030394982, 1015036.246582034 256806.4501952611, 1014992.450988769 256771.0369872546, 1014810.787841793 256633.265014592, 1014695.581237795 256545.7059935996, 1014554.610595705 256438.5671996503, 1014400.063598633 256319.4761962406, 1014343.009826662 256264.5057982837, 1014288.882629397 256206.4943847139, 1014237.921386719 256145.6807860783, 1014190.336242678 256082.3344115696, 1014143.177795412 256006.333984325, 1014061.648986817 255865.3760375505, 1014000.241394042 255757.8563842284, 1013843.581787111 255488.2246093269, 1013655.445800779 255159.999999946, 1013634.185791016 255121.4406127355, 1013576.049438478 255021.9952392071, 1013544.32043457 254967.7170409558, 1013480.48199463 254858.5181884253, 1013467.749023438 254835.8209838311, 1013463.080383297 254827.5007934, 1013421.78479004 254854.7614135208, 1013191.749023439 255006.6047973128, 1013169.29498291 255021.4277953581, 1012928.330993654 255180.170593204, 1012626.645385744 255338.5267943783, 1012859.233398436 255736.2984008274, 1012206.616394045 256133.8959960434, 1012163.877990724 256085.3098143997, 1012125.050598146 256032.8115844218, 1012090.643798829 255976.8973998491, 1012061.088989258 255918.1372069796, 1012036.701599124 255857.1812133248, 1012017.700195313 255794.7095946747, 1012004.165588381 255731.4342040496, 1012067.463195803 255486.0361937947, 1011917.666198733 255535.5838012075, 1011613.413024904 255632.3721923289, 1011551.540768909 255651.5306166308, 1011490.45215199 255673.057394524, 1011430.237792971 255696.9205932112, 1011370.987024429 255723.0847976464, 1011312.787715246 255751.5111863927, 1011255.726196291 255782.1575927181, 1011026.363037112 255946.9016112722, 1010870.447998049 256109.4567870513, 1010791.160400391 256238.177185009, 1010684.763000486 256388.2095946764, 1010665.710998535 256467.3497924281, 1010680.070983883 257074.6323852067, 1010678.437194825 257105.6063842298, 1010678.434020997 257105.6395873532, 1010678.427795412 257105.6688231934, 1010670.412597659 257136.5908202637, 1010670.399597171 257136.6365966303, 1010670.379394534 257136.67602534, 1010656.107788088 257165.5867919395, 1010656.072021487 257165.6553954541, 1010656.022583006 257165.7211913522, 1010636.357421877 257190.8590087376, 1010636.341186523 257190.8786010217, 1010636.317993167 257190.8981933152, 1010612.71899414 257211.0297851017, 1010325.728393553 257399.6083983876, 1010283.697387697 257415.7175902773, 1010271.220397951 257420.497619575, 1010241.663391115 257431.8229979945, 1010224.763183594 257437.4271850108, 1010206.085998531 257443.8865966228, 1010146.194396975 257465.2614135268, 1010072.687194824 257487.5281981905, 1010053.051391602 257493.4768065877, 1009841.411621093 257548.1185912566, 1009945.365234378 257831.91418452, 1009992.368591311 258097.8881835432, 1010065.647399904 258351.7803954575, 1010018.574829102 258655.2332152797, 1010016.292785647 258671.9999999434, 1010009.228393557 258683.6964110876, 1009989.244384763 258716.7833861746, 1009958.32080078 258767.9818114735, 1009787.950195312 258961.9443969194, 1009593.386840822 259140.3728026836, 1009397.750793459 259347.2847899852, 1009277.081787107 259452.799804635, 1009046.458984373 259547.7702025909, 1008726.459594727 259540.4537963349, 1008569.393188478 259212.5576171313, 1008446.846801759 259132.9812011195, 1007798.930786135 258682.552612253, 1007560.29058838 258364.8887938895, 1007551.212585451 258352.2888183126, 1007539.610229493 258336.2645873532, 1007131.632385254 258369.4163817822, 1007111.417602541 258366.8671874441, 1007092.722595215 258361.3281859865, 1007072.642395018 258352.3265990681, 1007013.095397949 258322.5527953584, 1006994.400024415 258316.3209838324, 1006985.398986818 258321.1682128365, 1006971.550598147 258343.3251952603, 1006949.39343262 258357.8657836457, 1006929.313598632 258367.5593871544, 1006903.694396975 258364.0975951623, 1006857.994995117 258372.4066161538, 1006855.225585939 258382.1005858885, 1006849.686401368 258386.2548217275, 1006844.83959961 258383.484985295, 1006835.838195801 258379.3303832486, 1006627.402038576 258462.1719970175, 1006433.547241213 258591.9008178177, 1006435.802001953 258619.6356200647, 1006407.73779297 258623.7390136225, 1006395.464599607 258636.9075927198, 1006389.393981934 258637.5463866737, 1006382.308837891 258638.292419383, 1006365.69104004 258654.2175902809, 1006354.612426759 258666.6812133328, 1006358.069396971 258677.6279906685, 1006358.766784669 258679.8367919396, 1006353.919982913 258686.0687865669, 1006351.472839354 258686.0687865716, 1006342.841430662 258686.0687865669, 1006331.07043457 258701.9943847122, 1006302.681640625 258785.0831908607, 1005937.058593749 259216.3328246531, 1005928.977233889 259223.8162230825, 1005921.623596193 259233.8988036551, 1005918.219787597 259238.9052123507, 1005905.237792965 259257.99999994, 1005869.232421876 259294.6978148952, 1005801.376220706 259375.0173949693, 1005782.779785157 259388.6452025807, 1005756.398986819 259401.6041869618, 1005707.108398437 259415.2573852009, 1005707.108398439 259420.8110350986, 1005701.091796876 259420.5795897906, 1005684.893188479 259423.8193969201, 1005684.430236816 259437.704040481, 1005671.895385743 259445.643188424, 1005658.046997066 259449.1054076634, 1005632.16119385 259482.128784134, 1005615.80999756 259496.1893920357, 1005599.192199709 259505.8829955491, 1005578.419799802 259512.8071898866, 1005556.955200195 259514.1920165498, 1005532.028198244 259505.1907958528, 1005517.552185058 259496.1431884264, 1005509.178833009 259502.421386663, 1005498.100402831 259506.5754394007, 1005491.868591308 259507.268188429, 1005475.942993163 259505.1907958481, 1005471.649597169 259501.7557982873, 1005469.018798829 259499.6511840278, 1005459.325195311 259496.8815917459, 1005379.676391604 259513.002014106, 1005369.160400392 259517.2861937964, 1005336.075988771 259524.5781859855, 1005323.612792971 259528.0405883217, 1005314.611389162 259523.1932372469, 1005293.838989259 259521.8085936944, 1005282.760437014 259524.5781859808, 1005275.14379883 259530.1176146952, 1005270.296997069 259535.6567992728, 1005256.448791504 259538.4263915499, 1005250.909790039 259537.7341918397, 1005248.832397461 259532.8873900877, 1005216.981384276 259532.1946410593, 1005180.283630374 259537.0413817853, 1005131.122436526 259547.4277953577, 1005123.505798342 259551.5822143074, 1005118.658996582 259548.8124389056, 1005117.966796875 259537.7341918397, 1005106.195800781 259531.502197217, 1005096.501831057 259537.041381776, 1005085.423400878 259535.6567992634, 1005078.499389651 259516.2695922321, 1005066.728393555 259504.4984130319, 1005051.495239255 259495.4971923301, 1005017.005187988 259489.4465941889, 1005320.192382813 260013.0952147907, 1005865.174438476 261538.9584350109, 1005986.841186524 261884.2622069798, 1006076.283386231 262138.1090087349, 1006208.034423828 262512.4482421386, 1006261.415832521 262682.2147826672, 1006428.897033687 263279.137206982, 1006601.349792478 263865.1228026891, 1006678.330993655 264124.3743895999, 1006772.916992188 264466.9284057125, 1006875.650634766 264838.9913939974, 1006920.12823486 265000.0723876431, 1006971.080627444 265148.7017821806, 1006972.54119873 265192.0065917431, 1006959.334983199 265215.7982863152, 1006948.380798336 265240.7072143033, 1007021.482788086 265340.2030028797, 1007212.563232423 265960.7276000528, 1007237.409790041 266065.0369872624, 1007276.755798339 266230.2202147897, 1007273.369389277 266239.1974097675, 1007271.532623017 266248.6146325847, 1007271.297276166 266258.2064211568, 1007272.669982913 266267.7023925324, 1007286.398986817 266282.3294066869, 1007696.580200196 267760.9400023887, 1007682.88018799 267801.9204101014, 1007628.171386715 267844.0897826619, 1007743.063598635 268306.4104003374, 1007859.93243408 268684.6026000415, 1007942.758239748 268675.2854003396, 1007971.867797848 268692.5050048297, 1008054.475585938 268990.3894042434, 1008334.658386233 269929.8345946689, 1008332.561882434 269939.529904319, 1008329.061068324 269948.8109957434, 1008324.232214228 269957.4756668716, 1008318.180523762 269965.3351452153, 1008311.037841799 269972.2182006362, 1008298.054511416 269981.3084830756, 1008286.502901915 269992.1602304339, 1008276.619958379 270004.5508530895, 1008268.608398437 270018.2261962384, 1008266.864964255 270022.9689860604, 1008265.893135307 270027.9277325247, 1008265.717347038 270032.9777539593, 1008266.342019438 270037.9920737013, 1008267.751445881 270042.8446127428, 1008269.910188042 270047.4133598664, 1008272.763966963 270051.5834394689, 1008276.241027834 270055.2499999525, 1008298.983135248 270069.1541467212, 1008322.928652458 270080.8648662713, 1008347.866634292 270090.2789944488, 1008373.57739258 270097.3135985779, 1008395.070190431 270124.9401854946, 1008480.070190432 270484.7702025808, 1008474.88018799 270513.3800048324, 1008485.090393066 270532.3765868595, 1008496.450988772 270534.0333861813, 1008499.859985349 270547.4400023895, 1008497.871032716 270559.5953979017, 1008623.3102417 271246.4401854948, 1008635.590393069 271284.2904052165, 1008689.440185547 271606.340209913, 1008709.937438965 271618.7196044401, 1008713.464782717 271642.0007934097, 1008701.200195313 271666.8706054153, 1008725.180786134 271831.8034057084, 1008729.769592285 271856.9999999463, 1008718.3526001 271888.7144164505, 1008710.830993655 271909.6076049259, 1008697.020385744 271946.5902099148, 1008668.027587892 272073.3663939975, 1008710.776794435 272200.4666137082, 1008727.851440081 272214.6456620046, 1008743.656565564 272230.2272839515, 1008758.07733909 272247.0982716384, 1008771.008986833 272265.1360492427, 1008782.357554184 272284.2095636924, 1008792.04058838 272304.180236768, 1008792.937165022 272310.1831778726, 1008792.885976216 272316.2524884895, 1008791.888276247 272322.2394531986, 1008789.968511598 272327.9973742957, 1008787.173721976 272333.3851662988, 1008783.572387698 272338.2708129335, 1008793.127059357 272365.9261117605, 1008804.900463312 272392.7121951405, 1008818.814510022 272418.4513988501, 1008834.776911713 272442.9730023006, 1008852.681794444 272466.1143609016, 1008872.410400393 272487.7219848066, 1008886.024774307 272491.9802184087, 1008898.819030761 272498.2882079509, 1008909.904804387 272506.0178010857, 1008919.741084522 272515.2854102558, 1008928.116394045 272525.8917846137, 1008941.521789552 272575.9147948687, 1009032.673400881 272844.2940062967, 1009093.473388675 272795.5187987771, 1009536.176025392 272651.5261840374, 1011210.499999998 271908.8605956511, 1011722.744201658 271781.3088378421, 1011902.590637204 271699.9625853957, 1012413.794799806 271484.557006788, 1012649.243591309 271435.616638132, 1012820.693786621 271349.0521850015, 1012821.4776001 271305.8973998432, 1012821.477600097 271305.8793944826, 1012828.734802249 270906.3395995485, 1012831.828796388 270696.996215769, 1012841.027587889 270208.1199950721, 1012846.369384766 269924.242187441, 1012861.86444092 269499.0722045426, 1012878.22918701 269044.8832397004, 1012885.033996583 268830.4841918442))"
